account_id,customer_id,account_type,account_status,currency,opened_at,closed_at,home_country
ACC_006452,CUST_004307,savings,active,USD,2021-09-30T09:31:52Z,,SG
ACC_006453,CUST_004863,wallet,active,USD,2025-03-18T22:40:13Z,,GB
ACC_006454,CUST_003406,business,active,USD,2020-10-20T01:38:02Z,,AU
ACC_006455,CUST_004302,wallet,active,USD,2024-10-23T19:31:31Z,,GB
ACC_006456,CUST_000349,current,active,USD,2024-10-11T19:22:13Z,,AE
ACC_006457,CUST_003056,current,active,USD,2021-08-06T15:16:54Z,,VG
ACC_006458,CUST_004619,current,active,USD,2021-07-23T16:55:04Z,,PA
ACC_006459,CUST_003452,savings,active,USD,2024-09-18T00:01:39Z,,BR
ACC_006460,CUST_001354,current,active,USD,2021-10-31T01:18:32Z,,HK
ACC_006461,CUST_003418,wallet,active,USD,2022-01-12T16:13:44Z,,BR
ACC_006462,CUST_003208,current,dormant,USD,2021-10-26T07:19:58Z,,AE
ACC_006463,CUST_003649,wallet,active,USD,2021-10-30T16:51:12Z,,DE
ACC_006464,CUST_001146,savings,active,USD,2022-12-22T12:18:33Z,,HK
ACC_006465,CUST_002043,current,active,USD,2023-01-22T20:41:04Z,,PA
ACC_006466,CUST_000675,business,active,USD,2021-06-10T14:48:37Z,,CA
ACC_006467,CUST_002432,business,active,USD,2023-05-20T14:31:06Z,,AE
ACC_006468,CUST_004063,current,active,USD,2022-10-01T04:48:46Z,,GB
ACC_006469,CUST_003558,current,active,USD,2022-08-13T07:14:39Z,,BR
ACC_006470,CUST_001167,current,active,USD,2020-05-20T00:13:04Z,,BR
ACC_006471,CUST_000601,wallet,active,USD,2024-07-31T03:27:01Z,,PA
ACC_006472,CUST_003642,business,active,USD,2025-02-11T04:39:07Z,,PA
ACC_006473,CUST_002280,current,dormant,USD,2024-01-07T21:24:53Z,,HK
ACC_006474,CUST_000498,business,active,USD,2023-10-07T23:31:28Z,,CA
ACC_006475,CUST_003775,current,active,USD,2023-08-14T21:36:55Z,,AE
ACC_006476,CUST_004742,wallet,active,USD,2022-11-30T03:30:15Z,,AU
ACC_006477,CUST_001505,current,active,USD,2024-11-19T04:28:50Z,,SG
ACC_006478,CUST_001314,wallet,active,USD,2021-01-21T15:16:02Z,,BR
ACC_006479,CUST_003100,current,active,USD,2022-04-21T14:39:38Z,,AE
ACC_006480,CUST_001172,savings,active,USD,2024-07-17T00:49:42Z,,GB
ACC_006481,CUST_000269,savings,active,USD,2023-11-21T02:37:36Z,,DE
ACC_006482,CUST_004019,current,active,USD,2020-03-18T07:02:40Z,,CA
ACC_006483,CUST_000547,current,active,USD,2020-11-02T00:48:20Z,,BR
ACC_006484,CUST_000637,business,active,USD,2025-01-12T11:03:29Z,,GB
ACC_006485,CUST_001730,savings,active,USD,2025-03-15T15:03:11Z,,CA
ACC_006486,CUST_004668,current,active,USD,2020-04-11T08:07:28Z,,VG
ACC_006487,CUST_000577,current,dormant,USD,2024-07-28T21:20:41Z,,US
ACC_006488,CUST_000485,business,active,USD,2021-12-14T23:52:47Z,,CA
ACC_006489,CUST_002400,current,active,USD,2024-10-30T18:50:06Z,,AE
ACC_006490,CUST_004377,current,active,USD,2022-04-19T18:44:36Z,,PA
ACC_006491,CUST_000472,business,active,USD,2021-12-19T11:20:15Z,,DE
ACC_006492,CUST_000434,savings,active,USD,2021-03-20T16:43:55Z,,PA
ACC_006493,CUST_003737,savings,active,USD,2021-10-19T19:15:36Z,,VG
ACC_006494,CUST_001346,business,active,USD,2022-08-30T20:21:14Z,,HK
ACC_006495,CUST_004628,savings,active,USD,2021-03-29T23:21:37Z,,AU
ACC_006496,CUST_003024,savings,active,USD,2024-10-02T20:52:04Z,,GB
ACC_006497,CUST_002635,current,active,USD,2024-08-08T03:16:00Z,,HK
ACC_006498,CUST_001388,current,active,USD,2022-06-03T02:22:55Z,,ZA
ACC_006499,CUST_002974,savings,active,USD,2020-10-20T11:46:18Z,,GB
ACC_006500,CUST_002154,savings,active,USD,2025-02-17T05:40:38Z,,SG
ACC_006501,CUST_001466,current,active,USD,2020-01-19T11:35:46Z,,US
ACC_006502,CUST_001807,savings,active,USD,2024-03-14T02:35:07Z,,GB
ACC_006503,CUST_000609,savings,active,USD,2020-04-29T18:25:30Z,,BR
ACC_006504,CUST_000695,savings,active,USD,2022-11-18T22:07:07Z,,VG
ACC_006505,CUST_003058,savings,dormant,USD,2023-05-16T21:33:56Z,,GB
ACC_006506,CUST_003913,current,active,USD,2020-09-03T08:05:36Z,,AE
ACC_006507,CUST_003976,current,active,USD,2024-08-21T04:12:20Z,,AU
ACC_006508,CUST_003031,current,active,USD,2024-12-16T17:14:52Z,,SG
ACC_006509,CUST_001715,current,active,USD,2021-12-27T17:37:18Z,,BR
ACC_006510,CUST_000426,savings,active,USD,2025-01-31T11:10:39Z,,US
ACC_006511,CUST_001344,current,active,USD,2020-06-08T00:01:33Z,,VG
ACC_006512,CUST_002940,business,active,USD,2024-04-19T22:01:18Z,,HK
ACC_006513,CUST_003521,current,active,USD,2022-02-10T21:16:32Z,,BR
ACC_006514,CUST_002046,current,active,USD,2022-04-04T19:58:32Z,,BR
ACC_006515,CUST_003900,savings,dormant,USD,2022-07-15T14:07:37Z,,ZA
ACC_006516,CUST_002837,current,active,USD,2024-08-26T14:52:29Z,,AU
ACC_006517,CUST_003918,current,active,USD,2023-12-31T18:57:40Z,,AE
ACC_006518,CUST_004299,business,active,USD,2020-04-09T03:02:05Z,,PA
ACC_006519,CUST_003319,savings,active,USD,2023-10-01T17:16:21Z,,HK
ACC_006520,CUST_001319,current,active,USD,2020-01-01T04:44:03Z,,ZA
ACC_006521,CUST_003976,savings,active,USD,2022-09-13T11:41:16Z,,AU
ACC_006522,CUST_000487,wallet,active,USD,2024-07-14T15:08:59Z,,VG
ACC_006523,CUST_004854,current,active,USD,2021-07-23T21:26:34Z,,US
ACC_006524,CUST_000714,current,active,USD,2022-01-28T02:10:40Z,,BR
ACC_006525,CUST_004101,current,active,USD,2023-09-30T03:58:18Z,,CA
ACC_006526,CUST_001046,wallet,dormant,USD,2020-08-05T13:09:16Z,,US
ACC_006527,CUST_001195,wallet,active,USD,2020-01-16T13:44:28Z,,AU
ACC_006528,CUST_002643,current,active,USD,2023-07-24T01:02:54Z,,HK
ACC_006529,CUST_000642,current,active,USD,2023-02-26T23:23:16Z,,ZA
ACC_006530,CUST_000441,wallet,active,USD,2022-12-26T19:16:58Z,,AE
ACC_006531,CUST_000570,current,active,USD,2022-11-12T23:26:16Z,,DE
ACC_006532,CUST_001035,current,active,USD,2021-08-17T07:34:24Z,,SG
ACC_006533,CUST_003168,business,active,USD,2021-09-10T09:56:59Z,,HK
ACC_006534,CUST_002859,business,active,USD,2024-08-06T08:46:40Z,,PA
ACC_006535,CUST_002979,current,active,USD,2020-05-24T06:11:36Z,,CA
ACC_006536,CUST_000294,current,active,USD,2020-07-17T21:55:01Z,,VG
ACC_006537,CUST_000711,savings,active,USD,2023-02-22T01:14:09Z,,AU
ACC_006538,CUST_000332,current,active,USD,2020-01-24T09:25:36Z,,AE
ACC_006539,CUST_003623,current,active,USD,2024-10-10T13:13:49Z,,DE
ACC_006540,CUST_002234,savings,active,USD,2021-08-04T01:12:22Z,,US
ACC_006541,CUST_002265,current,active,USD,2020-12-28T18:52:23Z,,CA
ACC_006542,CUST_001496,savings,active,USD,2020-07-24T19:06:44Z,,BR
ACC_006543,CUST_004701,wallet,active,USD,2022-03-07T23:32:05Z,,CA
ACC_006544,CUST_000498,current,active,USD,2024-09-12T22:09:02Z,,PA
ACC_006545,CUST_004820,current,active,USD,2021-12-06T03:17:34Z,,BR
ACC_006546,CUST_004419,current,closed,USD,2024-11-25T21:56:25Z,2025-03-31T00:00:00Z,PA
ACC_006547,CUST_001531,current,active,USD,2021-04-02T17:39:51Z,,PA
ACC_006548,CUST_004386,savings,active,USD,2024-12-05T21:44:46Z,,CA
ACC_006549,CUST_000173,business,active,USD,2022-06-27T00:17:08Z,,US
ACC_006550,CUST_004103,business,active,USD,2022-11-03T18:47:42Z,,CA
ACC_006551,CUST_001060,business,active,USD,2021-02-21T20:33:13Z,,ZA
ACC_006552,CUST_000548,current,active,USD,2020-10-06T13:48:46Z,,AU
ACC_006553,CUST_001835,current,active,USD,2020-01-18T17:29:11Z,,VG
ACC_006554,CUST_001943,current,active,USD,2024-04-26T23:15:21Z,,US
ACC_006555,CUST_000829,current,active,USD,2020-04-14T06:16:48Z,,SG
ACC_006556,CUST_003377,current,active,USD,2024-01-07T00:14:59Z,,AE
ACC_006557,CUST_001671,savings,active,USD,2020-03-16T16:48:35Z,,GB
ACC_006558,CUST_004507,business,active,USD,2023-01-28T05:10:00Z,,AE
ACC_006559,CUST_000498,current,active,USD,2022-08-20T14:48:05Z,,AE
ACC_006560,CUST_002315,current,active,USD,2021-09-30T15:04:04Z,,DE
ACC_006561,CUST_002094,current,active,USD,2024-03-22T19:43:47Z,,HK
ACC_006562,CUST_002878,current,dormant,USD,2022-09-28T01:17:57Z,,US
ACC_006563,CUST_002595,business,active,USD,2023-05-15T23:26:02Z,,HK
ACC_006564,CUST_003258,business,active,USD,2024-07-20T02:51:30Z,,SG
ACC_006565,CUST_002266,current,active,USD,2024-05-28T19:18:10Z,,BR
ACC_006566,CUST_000697,savings,dormant,USD,2022-08-01T04:52:00Z,,BR
ACC_006567,CUST_004499,wallet,active,USD,2022-07-20T09:48:05Z,,AU
ACC_006568,CUST_002426,current,active,USD,2022-11-13T22:04:51Z,,US
ACC_006569,CUST_002198,savings,active,USD,2024-05-11T20:56:10Z,,PA
ACC_006570,CUST_002628,wallet,active,USD,2024-01-29T21:33:15Z,,SG
ACC_006571,CUST_004767,savings,active,USD,2022-08-04T08:08:54Z,,SG
ACC_006572,CUST_001540,wallet,active,USD,2023-12-26T16:33:31Z,,AE
ACC_006573,CUST_003801,current,active,USD,2020-02-21T20:58:15Z,,BR
ACC_006574,CUST_002443,business,active,USD,2021-12-24T06:21:40Z,,US
ACC_006575,CUST_002148,savings,active,USD,2022-08-29T01:59:55Z,,HK
ACC_006576,CUST_003063,current,active,USD,2023-08-05T09:55:32Z,,PA
ACC_006577,CUST_004718,business,active,USD,2024-02-10T17:53:23Z,,CA
ACC_006578,CUST_002972,current,active,USD,2023-02-20T23:09:41Z,,CA
ACC_006579,CUST_004696,current,active,USD,2021-08-18T01:52:15Z,,ZA
ACC_006580,CUST_000470,savings,active,USD,2024-01-31T14:39:11Z,,VG
ACC_006581,CUST_004477,savings,active,USD,2024-05-05T22:42:57Z,,PA
ACC_006582,CUST_001167,current,dormant,USD,2023-01-29T13:10:45Z,,BR
ACC_006583,CUST_003192,current,active,USD,2025-01-07T03:16:14Z,,SG
ACC_006584,CUST_003447,current,active,USD,2024-10-03T11:56:33Z,,GB
ACC_006585,CUST_000855,savings,active,USD,2023-01-23T06:44:07Z,,HK
ACC_006586,CUST_000057,current,dormant,USD,2021-04-22T01:28:07Z,,PA
ACC_006587,CUST_000499,savings,active,USD,2021-12-06T07:29:13Z,,BR
ACC_006588,CUST_004855,savings,active,USD,2021-05-09T03:13:41Z,,CA
ACC_006589,CUST_003327,business,active,USD,2024-06-10T02:15:02Z,,CA
ACC_006590,CUST_004085,current,active,USD,2021-03-23T06:55:15Z,,CA
ACC_006591,CUST_002415,business,active,USD,2021-03-18T08:44:38Z,,GB
ACC_006592,CUST_004485,current,active,USD,2021-12-14T14:23:03Z,,AE
ACC_006593,CUST_000892,current,active,USD,2022-06-25T01:01:04Z,,SG
ACC_006594,CUST_002329,current,active,USD,2021-09-06T23:55:43Z,,CA
ACC_006595,CUST_003373,wallet,active,USD,2024-12-28T22:38:58Z,,US
ACC_006596,CUST_002100,savings,active,USD,2021-06-07T13:08:34Z,,PA
ACC_006597,CUST_004710,wallet,active,USD,2023-06-04T01:10:51Z,,DE
ACC_006598,CUST_002570,current,active,USD,2023-07-13T10:42:48Z,,CA
ACC_006599,CUST_002153,current,active,USD,2021-01-02T11:05:01Z,,ZA
ACC_006600,CUST_001702,wallet,active,USD,2023-06-18T21:27:53Z,,CA
ACC_006601,CUST_000697,wallet,active,USD,2024-01-11T14:46:30Z,,BR
ACC_006602,CUST_004620,savings,dormant,USD,2024-08-02T23:08:35Z,,HK
ACC_006603,CUST_000910,savings,active,USD,2023-07-27T12:36:22Z,,PA
ACC_006604,CUST_001064,savings,active,USD,2022-01-23T18:09:21Z,,DE
ACC_006605,CUST_002884,savings,active,USD,2024-05-25T16:41:10Z,,AE
ACC_006606,CUST_000526,savings,dormant,USD,2021-12-19T13:06:47Z,,VG
ACC_006607,CUST_000685,current,active,USD,2025-03-20T17:23:43Z,,VG
ACC_006608,CUST_002822,current,active,USD,2020-11-25T23:57:17Z,,PA
ACC_006609,CUST_002861,savings,dormant,USD,2022-07-20T08:14:04Z,,DE
ACC_006610,CUST_000008,savings,active,USD,2024-03-31T00:09:22Z,,GB
ACC_006611,CUST_000464,wallet,active,USD,2023-07-02T10:51:29Z,,CA
ACC_006612,CUST_004036,current,active,USD,2021-07-25T10:56:42Z,,SG
ACC_006613,CUST_001072,current,active,USD,2025-03-18T08:14:47Z,,GB
ACC_006614,CUST_001511,wallet,active,USD,2023-05-25T11:09:12Z,,AE
ACC_006615,CUST_001220,current,closed,USD,2024-09-06T09:20:36Z,2025-02-21T09:20:36Z,HK
ACC_006616,CUST_003745,current,active,USD,2020-09-12T01:19:37Z,,VG
ACC_006617,CUST_000569,current,active,USD,2023-04-24T03:24:03Z,,US
ACC_006618,CUST_000619,wallet,active,USD,2021-08-12T01:50:25Z,,US
ACC_006619,CUST_004622,current,active,USD,2020-01-30T02:11:16Z,,US
ACC_006620,CUST_000745,wallet,active,USD,2022-12-11T00:41:25Z,,ZA
ACC_006621,CUST_001751,current,active,USD,2021-03-20T10:52:55Z,,HK
ACC_006622,CUST_000244,wallet,active,USD,2020-07-30T11:17:46Z,,BR
ACC_006623,CUST_000437,current,dormant,USD,2022-01-05T08:07:59Z,,GB
ACC_006624,CUST_004351,wallet,dormant,USD,2023-09-27T03:50:41Z,,PA
ACC_006625,CUST_002244,business,active,USD,2020-09-10T05:31:50Z,,ZA
ACC_006626,CUST_001878,wallet,active,USD,2022-02-06T03:59:26Z,,BR
ACC_006627,CUST_000500,current,active,USD,2020-03-04T10:55:52Z,,DE
ACC_006628,CUST_004228,current,dormant,USD,2024-10-04T22:34:43Z,,HK
ACC_006629,CUST_001883,current,active,USD,2024-12-13T05:19:26Z,,SG
ACC_006630,CUST_002925,savings,active,USD,2022-03-02T19:15:42Z,,SG
ACC_006631,CUST_001467,current,active,USD,2020-08-31T15:25:08Z,,US
ACC_006632,CUST_000279,business,active,USD,2021-03-11T21:24:14Z,,AU
ACC_006633,CUST_003027,savings,active,USD,2023-01-03T22:15:42Z,,HK
ACC_006634,CUST_002845,current,active,USD,2020-11-30T08:28:11Z,,ZA
ACC_006635,CUST_004715,savings,active,USD,2024-08-17T18:21:19Z,,DE
ACC_006636,CUST_001274,current,active,USD,2023-05-11T08:15:10Z,,VG
ACC_006637,CUST_001591,current,active,USD,2024-06-03T04:18:45Z,,AU
ACC_006638,CUST_001675,current,active,USD,2021-10-14T19:38:04Z,,AU
ACC_006639,CUST_003872,business,active,USD,2021-04-08T20:15:06Z,,CA
ACC_006640,CUST_001778,current,active,USD,2025-03-19T02:21:32Z,,AE
ACC_006641,CUST_004868,current,active,USD,2024-05-11T08:50:41Z,,AE
ACC_006642,CUST_004272,current,active,USD,2021-10-12T02:44:27Z,,PA
ACC_006643,CUST_003365,current,active,USD,2023-08-01T17:36:32Z,,AE
ACC_006644,CUST_004218,current,active,USD,2022-12-25T15:05:13Z,,ZA
ACC_006645,CUST_001373,current,active,USD,2024-10-23T18:50:32Z,,DE
ACC_006646,CUST_004632,current,closed,USD,2022-02-28T21:20:22Z,2022-11-02T21:20:22Z,VG
ACC_006647,CUST_001494,savings,active,USD,2024-06-18T16:54:44Z,,US
ACC_006648,CUST_003635,wallet,active,USD,2020-07-28T02:53:34Z,,ZA
ACC_006649,CUST_001393,savings,active,USD,2020-04-15T03:23:24Z,,PA
ACC_006650,CUST_003387,current,dormant,USD,2022-06-21T22:58:04Z,,GB
ACC_006651,CUST_002329,current,active,USD,2024-08-28T10:19:00Z,,VG
ACC_006652,CUST_001600,current,active,USD,2024-10-10T11:11:41Z,,SG
ACC_006653,CUST_001136,current,dormant,USD,2022-11-30T18:50:24Z,,CA
ACC_006654,CUST_003734,current,active,USD,2023-08-12T10:00:05Z,,GB
ACC_006655,CUST_003874,savings,active,USD,2020-07-22T12:57:14Z,,US
ACC_006656,CUST_001265,current,active,USD,2022-03-30T09:03:41Z,,AU
ACC_006657,CUST_000528,current,active,USD,2022-07-16T21:15:41Z,,GB
ACC_006658,CUST_002317,savings,active,USD,2024-06-03T10:43:01Z,,GB
ACC_006659,CUST_002756,current,active,USD,2021-05-15T09:15:57Z,,AE
ACC_006660,CUST_001913,savings,active,USD,2021-12-22T07:22:50Z,,US
ACC_006661,CUST_002495,savings,active,USD,2024-12-18T02:11:11Z,,AE
ACC_006662,CUST_000099,current,active,USD,2023-08-17T11:49:14Z,,VG
ACC_006663,CUST_003642,savings,active,USD,2022-10-16T16:29:52Z,,PA
ACC_006664,CUST_004080,current,active,USD,2023-07-27T11:35:37Z,,DE
ACC_006665,CUST_000572,current,active,USD,2023-04-18T08:05:12Z,,PA
ACC_006666,CUST_002610,current,active,USD,2024-04-05T02:36:26Z,,CA
ACC_006667,CUST_003984,business,active,USD,2022-06-14T02:05:56Z,,US
ACC_006668,CUST_000660,current,active,USD,2021-07-22T00:44:52Z,,US
ACC_006669,CUST_004690,current,active,USD,2022-10-08T11:42:59Z,,DE
ACC_006670,CUST_003616,savings,active,USD,2023-09-17T07:24:10Z,,ZA
ACC_006671,CUST_004547,current,active,USD,2025-01-19T08:24:56Z,,PA
ACC_006672,CUST_002469,business,active,USD,2022-07-07T10:25:10Z,,AE
ACC_006673,CUST_000978,wallet,active,USD,2021-01-03T23:51:30Z,,GB
ACC_006674,CUST_000053,savings,active,USD,2020-07-03T13:13:47Z,,AU
ACC_006675,CUST_002894,current,active,USD,2022-11-20T03:50:45Z,,DE
ACC_006676,CUST_000144,current,active,USD,2023-10-20T00:46:31Z,,US
ACC_006677,CUST_000460,current,active,USD,2022-08-27T22:35:43Z,,PA
ACC_006678,CUST_004043,current,active,USD,2021-02-03T13:46:48Z,,CA
ACC_006679,CUST_002536,business,active,USD,2022-06-05T09:56:51Z,,VG
ACC_006680,CUST_000755,savings,active,USD,2020-05-17T21:01:26Z,,BR
ACC_006681,CUST_001916,current,active,USD,2022-02-15T08:14:24Z,,BR
ACC_006682,CUST_003131,savings,active,USD,2024-07-20T22:14:14Z,,AE
ACC_006683,CUST_002415,savings,active,USD,2023-09-28T09:09:49Z,,AE
ACC_006684,CUST_001551,current,active,USD,2023-07-19T18:25:34Z,,AE
ACC_006685,CUST_004872,current,active,USD,2023-01-27T05:49:25Z,,ZA
ACC_006686,CUST_001664,current,active,USD,2022-07-22T03:43:00Z,,ZA
ACC_006687,CUST_002707,current,active,USD,2020-11-05T17:47:46Z,,HK
ACC_006688,CUST_003213,business,active,USD,2020-09-11T23:36:17Z,,US
ACC_006689,CUST_002957,wallet,active,USD,2020-01-22T18:46:48Z,,SG
ACC_006690,CUST_003514,current,closed,USD,2020-10-07T04:00:08Z,2021-07-27T04:00:08Z,ZA
ACC_006691,CUST_000348,savings,active,USD,2024-03-07T07:14:12Z,,GB
ACC_006692,CUST_003855,current,active,USD,2023-10-10T14:18:47Z,,DE
ACC_006693,CUST_002576,current,active,USD,2023-07-15T03:36:58Z,,VG
ACC_006694,CUST_004798,current,active,USD,2023-06-07T13:37:02Z,,US
ACC_006695,CUST_000788,current,active,USD,2020-04-19T06:02:18Z,,AE
ACC_006696,CUST_002727,business,active,USD,2022-01-17T21:07:34Z,,AU
ACC_006697,CUST_000737,wallet,active,USD,2020-11-07T14:11:25Z,,HK
ACC_006698,CUST_004703,current,active,USD,2023-11-17T01:58:18Z,,CA
ACC_006699,CUST_000706,current,active,USD,2024-02-17T00:03:26Z,,GB
ACC_006700,CUST_002838,savings,active,USD,2021-09-07T13:33:16Z,,ZA
ACC_006701,CUST_001021,current,active,USD,2024-06-12T08:47:52Z,,VG
ACC_006702,CUST_000708,current,active,USD,2023-02-28T15:44:40Z,,BR
ACC_006703,CUST_002539,business,dormant,USD,2022-06-26T11:12:05Z,,AE
ACC_006704,CUST_003663,current,active,USD,2021-09-29T07:06:52Z,,SG
ACC_006705,CUST_004317,current,active,USD,2022-08-14T11:06:21Z,,SG
ACC_006706,CUST_003508,savings,active,USD,2021-03-27T05:44:03Z,,AU
ACC_006707,CUST_002101,current,active,USD,2024-12-19T07:49:06Z,,HK
ACC_006708,CUST_004173,business,dormant,USD,2022-04-08T18:38:51Z,,VG
ACC_006709,CUST_000501,current,active,USD,2024-07-27T07:55:14Z,,VG
ACC_006710,CUST_002454,savings,active,USD,2020-07-09T03:06:36Z,,AE
ACC_006711,CUST_002149,current,active,USD,2021-03-12T07:09:20Z,,US
ACC_006712,CUST_001573,business,active,USD,2020-02-22T08:33:24Z,,AE
ACC_006713,CUST_003334,savings,active,USD,2021-01-10T04:02:20Z,,ZA
ACC_006714,CUST_000577,current,active,USD,2023-01-19T13:39:09Z,,US
ACC_006715,CUST_001581,current,active,USD,2024-08-08T09:36:23Z,,VG
ACC_006716,CUST_002798,wallet,active,USD,2022-12-18T01:37:30Z,,PA
ACC_006717,CUST_000814,wallet,active,USD,2020-08-23T12:23:39Z,,AU
ACC_006718,CUST_003182,current,active,USD,2024-11-28T21:32:53Z,,VG
ACC_006719,CUST_001416,savings,active,USD,2022-06-28T02:56:02Z,,AU
ACC_006720,CUST_002841,current,active,USD,2020-07-21T01:43:25Z,,SG
ACC_006721,CUST_004607,current,active,USD,2020-08-26T09:47:47Z,,ZA
ACC_006722,CUST_000260,current,active,USD,2022-08-17T04:05:06Z,,ZA
ACC_006723,CUST_002231,savings,active,USD,2020-06-15T07:11:38Z,,PA
ACC_006724,CUST_001599,business,active,USD,2022-01-22T12:25:05Z,,AE
ACC_006725,CUST_000119,current,active,USD,2023-12-20T00:53:42Z,,AE
ACC_006726,CUST_003180,savings,active,USD,2023-09-24T09:21:43Z,,GB
ACC_006727,CUST_003008,savings,dormant,USD,2024-09-21T07:37:48Z,,US
ACC_006728,CUST_003676,savings,active,USD,2022-03-10T06:42:39Z,,AU
ACC_006729,CUST_001381,current,active,USD,2020-09-08T12:00:54Z,,PA
ACC_006730,CUST_000387,savings,active,USD,2022-12-21T03:16:12Z,,HK
ACC_006731,CUST_004819,current,active,USD,2024-09-16T20:52:49Z,,VG
ACC_006732,CUST_002431,business,active,USD,2020-11-07T07:18:18Z,,PA
ACC_006733,CUST_003024,current,active,USD,2021-04-10T21:39:21Z,,GB
ACC_006734,CUST_003097,savings,active,USD,2020-08-27T15:00:53Z,,GB
ACC_006735,CUST_001063,current,active,USD,2021-06-26T16:23:07Z,,GB
ACC_006736,CUST_004851,business,active,USD,2020-12-17T23:01:28Z,,HK
ACC_006737,CUST_004717,current,active,USD,2021-02-10T20:27:56Z,,AE
ACC_006738,CUST_003552,current,active,USD,2020-12-23T19:16:15Z,,VG
ACC_006739,CUST_001464,savings,active,USD,2023-08-27T15:34:38Z,,AU
ACC_006740,CUST_003325,wallet,active,USD,2024-02-25T23:30:43Z,,ZA
ACC_006741,CUST_003697,business,active,USD,2024-05-25T19:16:08Z,,VG
ACC_006742,CUST_001535,current,active,USD,2024-02-22T05:42:36Z,,PA
ACC_006743,CUST_004554,savings,active,USD,2021-02-02T10:40:04Z,,AE
ACC_006744,CUST_001304,business,active,USD,2020-02-23T12:30:53Z,,DE
ACC_006745,CUST_001399,wallet,active,USD,2024-02-19T05:20:54Z,,DE
ACC_006746,CUST_004138,wallet,active,USD,2024-08-04T21:39:00Z,,BR
ACC_006747,CUST_004137,business,dormant,USD,2022-10-31T10:09:22Z,,US
ACC_006748,CUST_004271,business,active,USD,2023-11-12T13:19:55Z,,HK
ACC_006749,CUST_003695,current,active,USD,2025-03-20T08:21:26Z,,HK
ACC_006750,CUST_003928,savings,active,USD,2025-02-11T14:09:18Z,,CA
ACC_006751,CUST_001915,current,active,USD,2021-07-22T06:38:29Z,,AE
ACC_006752,CUST_001975,current,active,USD,2024-01-01T13:34:23Z,,HK
ACC_006753,CUST_003148,wallet,active,USD,2024-12-27T23:17:15Z,,ZA
ACC_006754,CUST_001688,savings,active,USD,2022-10-17T22:48:45Z,,GB
ACC_006755,CUST_002593,current,closed,USD,2023-05-08T02:15:49Z,2024-03-27T02:15:49Z,VG
ACC_006756,CUST_003872,current,active,USD,2021-03-31T09:24:32Z,,AE
ACC_006757,CUST_003598,business,active,USD,2022-04-17T19:26:33Z,,SG
ACC_006758,CUST_001499,current,active,USD,2024-03-28T08:28:25Z,,GB
ACC_006759,CUST_000462,current,active,USD,2023-06-28T11:25:19Z,,AU
ACC_006760,CUST_001872,current,active,USD,2020-08-17T00:10:40Z,,ZA
ACC_006761,CUST_004419,business,active,USD,2020-01-31T19:07:34Z,,PA
ACC_006762,CUST_001446,business,active,USD,2023-06-13T13:05:19Z,,GB
ACC_006763,CUST_000401,current,active,USD,2024-12-09T08:45:38Z,,AE
ACC_006764,CUST_003208,wallet,active,USD,2022-12-14T20:45:31Z,,AE
ACC_006765,CUST_001299,wallet,active,USD,2021-04-05T07:24:56Z,,US
ACC_006766,CUST_002527,wallet,active,USD,2022-09-25T21:04:01Z,,BR
ACC_006767,CUST_003382,savings,active,USD,2023-02-04T00:29:34Z,,US
ACC_006768,CUST_002343,current,active,USD,2022-05-30T16:54:20Z,,US
ACC_006769,CUST_004755,current,active,USD,2023-04-08T07:44:07Z,,CA
ACC_006770,CUST_002257,current,active,USD,2025-01-05T14:47:33Z,,AU
ACC_006771,CUST_003936,current,dormant,USD,2022-12-05T09:40:43Z,,HK
ACC_006772,CUST_001949,savings,active,USD,2023-09-29T21:45:48Z,,GB
ACC_006773,CUST_000292,savings,active,USD,2022-04-22T22:13:30Z,,SG
ACC_006774,CUST_002678,savings,active,USD,2020-04-23T07:59:00Z,,VG
ACC_006775,CUST_004009,business,active,USD,2023-08-10T15:32:16Z,,ZA
ACC_006776,CUST_000528,business,active,USD,2025-01-18T11:27:40Z,,GB
ACC_006777,CUST_002931,current,active,USD,2020-06-27T02:05:09Z,,ZA
ACC_006778,CUST_000963,savings,dormant,USD,2024-12-01T23:28:20Z,,US
ACC_006779,CUST_000356,business,active,USD,2023-11-03T18:25:32Z,,SG
ACC_006780,CUST_001200,current,active,USD,2023-04-10T08:49:07Z,,HK
ACC_006781,CUST_004337,current,active,USD,2020-10-20T16:53:04Z,,DE
ACC_006782,CUST_000190,business,active,USD,2020-10-06T10:39:13Z,,AE
ACC_006783,CUST_001713,wallet,active,USD,2020-07-26T01:58:17Z,,US
ACC_006784,CUST_001054,business,active,USD,2021-09-16T02:46:53Z,,AU
ACC_006785,CUST_003710,current,active,USD,2020-01-22T23:55:12Z,,GB
ACC_006786,CUST_001826,current,active,USD,2022-11-12T02:41:40Z,,BR
ACC_006787,CUST_004109,current,active,USD,2022-07-08T20:40:04Z,,VG
ACC_006788,CUST_003339,business,active,USD,2025-03-03T12:08:04Z,,HK
ACC_006789,CUST_000311,business,active,USD,2020-08-12T13:01:51Z,,BR
ACC_006790,CUST_001016,current,active,USD,2023-09-05T19:06:26Z,,SG
ACC_006791,CUST_002850,savings,active,USD,2021-03-20T19:22:30Z,,HK
ACC_006792,CUST_002136,business,active,USD,2023-07-17T05:17:06Z,,VG
ACC_006793,CUST_004437,wallet,active,USD,2020-12-06T13:17:35Z,,SG
