counterparty_id,counterparty_type,counterparty_name,country_code,institution_name,external_account_ref,risk_score
CP_000831,exchange,Synthetic Counterparty 000831,GB,Synthetic Institution 006,EXT-00000831,24.59
CP_000832,merchant,Synthetic Counterparty 000832,GB,Synthetic Institution 007,EXT-00000832,24.09
CP_000833,wallet,Synthetic Counterparty 000833,VG,Synthetic Institution 008,EXT-00000833,67.42
CP_000834,merchant,Synthetic Counterparty 000834,CA,Synthetic Institution 009,EXT-00000834,0.0
CP_000835,beneficiary,Synthetic Counterparty 000835,AE,Synthetic Institution 010,EXT-00000835,20.33
CP_000836,exchange,Synthetic Counterparty 000836,GB,Synthetic Institution 011,EXT-00000836,19.8
CP_000837,merchant,Synthetic Counterparty 000837,AE,Synthetic Institution 012,EXT-00000837,45.5
CP_000838,bank,Synthetic Counterparty 000838,ZA,Synthetic Institution 013,EXT-00000838,76.45
CP_000839,beneficiary,Synthetic Counterparty 000839,AE,Synthetic Institution 014,EXT-00000839,24.7
CP_000840,beneficiary,Synthetic Counterparty 000840,ZA,Synthetic Institution 015,EXT-00000840,26.57
CP_000841,merchant,Synthetic Counterparty 000841,VG,Synthetic Institution 016,EXT-00000841,61.01
CP_000842,bank,Synthetic Counterparty 000842,DE,Synthetic Institution 017,EXT-00000842,0.0
CP_000843,wallet,Synthetic Counterparty 000843,AE,Synthetic Institution 018,EXT-00000843,22.79
CP_000844,merchant,Synthetic Counterparty 000844,AE,Synthetic Institution 019,EXT-00000844,28.91
CP_000845,merchant,Synthetic Counterparty 000845,US,Synthetic Institution 020,EXT-00000845,0.0
CP_000846,merchant,Synthetic Counterparty 000846,CA,Synthetic Institution 021,EXT-00000846,30.29
CP_000847,merchant,Synthetic Counterparty 000847,CA,Synthetic Institution 022,EXT-00000847,14.4
CP_000848,merchant,Synthetic Counterparty 000848,ZA,Synthetic Institution 023,EXT-00000848,36.74
CP_000849,bank,Synthetic Counterparty 000849,SG,Synthetic Institution 024,EXT-00000849,14.46
CP_000850,merchant,Synthetic Counterparty 000850,CA,Synthetic Institution 025,EXT-00000850,49.64
CP_000851,bank,Synthetic Counterparty 000851,US,Synthetic Institution 001,EXT-00000851,44.67
CP_000852,merchant,Synthetic Counterparty 000852,SG,Synthetic Institution 002,EXT-00000852,20.13
CP_000853,beneficiary,Synthetic Counterparty 000853,CA,Synthetic Institution 003,EXT-00000853,38.97
CP_000854,merchant,Synthetic Counterparty 000854,ZA,Synthetic Institution 004,EXT-00000854,61.42
CP_000855,merchant,Synthetic Counterparty 000855,DE,Synthetic Institution 005,EXT-00000855,49.81
CP_000856,wallet,Synthetic Counterparty 000856,PA,Synthetic Institution 006,EXT-00000856,75.85
CP_000857,beneficiary,Synthetic Counterparty 000857,VG,Synthetic Institution 007,EXT-00000857,71.42
CP_000858,beneficiary,Synthetic Counterparty 000858,ZA,Synthetic Institution 008,EXT-00000858,34.11
CP_000859,merchant,Synthetic Counterparty 000859,PA,Synthetic Institution 009,EXT-00000859,63.92
CP_000860,merchant,Synthetic Counterparty 000860,HK,Synthetic Institution 010,EXT-00000860,0.0
CP_000861,wallet,Synthetic Counterparty 000861,US,Synthetic Institution 011,EXT-00000861,46.18
CP_000862,beneficiary,Synthetic Counterparty 000862,AE,Synthetic Institution 012,EXT-00000862,53.16
CP_000863,merchant,Synthetic Counterparty 000863,GB,Synthetic Institution 013,EXT-00000863,48.57
CP_000864,beneficiary,Synthetic Counterparty 000864,ZA,Synthetic Institution 014,EXT-00000864,33.66
CP_000865,merchant,Synthetic Counterparty 000865,DE,Synthetic Institution 015,EXT-00000865,32.01
CP_000866,exchange,Synthetic Counterparty 000866,HK,Synthetic Institution 016,EXT-00000866,38.03
CP_000867,beneficiary,Synthetic Counterparty 000867,PA,Synthetic Institution 017,EXT-00000867,97.88
CP_000868,merchant,Synthetic Counterparty 000868,HK,Synthetic Institution 018,EXT-00000868,26.5
CP_000869,merchant,Synthetic Counterparty 000869,SG,Synthetic Institution 019,EXT-00000869,51.01
CP_000870,merchant,Synthetic Counterparty 000870,DE,Synthetic Institution 020,EXT-00000870,0.0
CP_000871,merchant,Synthetic Counterparty 000871,BR,Synthetic Institution 021,EXT-00000871,40.04
CP_000872,beneficiary,Synthetic Counterparty 000872,CA,Synthetic Institution 022,EXT-00000872,11.22
CP_000873,merchant,Synthetic Counterparty 000873,AU,Synthetic Institution 023,EXT-00000873,24.35
CP_000874,beneficiary,Synthetic Counterparty 000874,CA,Synthetic Institution 024,EXT-00000874,0.0
CP_000875,merchant,Synthetic Counterparty 000875,HK,Synthetic Institution 025,EXT-00000875,58.4
CP_000876,merchant,Synthetic Counterparty 000876,CA,Synthetic Institution 001,EXT-00000876,16.47
CP_000877,wallet,Synthetic Counterparty 000877,CA,Synthetic Institution 002,EXT-00000877,11.81
CP_000878,beneficiary,Synthetic Counterparty 000878,CA,Synthetic Institution 003,EXT-00000878,23.57
CP_000879,merchant,Synthetic Counterparty 000879,DE,Synthetic Institution 004,EXT-00000879,38.19
CP_000880,merchant,Synthetic Counterparty 000880,HK,Synthetic Institution 005,EXT-00000880,14.65
CP_000881,merchant,Synthetic Counterparty 000881,AU,Synthetic Institution 006,EXT-00000881,68.01
CP_000882,merchant,Synthetic Counterparty 000882,AE,Synthetic Institution 007,EXT-00000882,30.37
CP_000883,merchant,Synthetic Counterparty 000883,US,Synthetic Institution 008,EXT-00000883,5.9
CP_000884,beneficiary,Synthetic Counterparty 000884,BR,Synthetic Institution 009,EXT-00000884,46.37
CP_000885,merchant,Synthetic Counterparty 000885,SG,Synthetic Institution 010,EXT-00000885,19.77
CP_000886,beneficiary,Synthetic Counterparty 000886,DE,Synthetic Institution 011,EXT-00000886,13.72
CP_000887,merchant,Synthetic Counterparty 000887,CA,Synthetic Institution 012,EXT-00000887,43.97
CP_000888,merchant,Synthetic Counterparty 000888,AU,Synthetic Institution 013,EXT-00000888,54.94
CP_000889,exchange,Synthetic Counterparty 000889,AE,Synthetic Institution 014,EXT-00000889,20.97
CP_000890,bank,Synthetic Counterparty 000890,DE,Synthetic Institution 015,EXT-00000890,21.72
CP_000891,beneficiary,Synthetic Counterparty 000891,CA,Synthetic Institution 016,EXT-00000891,30.28
CP_000892,merchant,Synthetic Counterparty 000892,PA,Synthetic Institution 017,EXT-00000892,52.48
CP_000893,beneficiary,Synthetic Counterparty 000893,AE,Synthetic Institution 018,EXT-00000893,45.72
CP_000894,beneficiary,Synthetic Counterparty 000894,GB,Synthetic Institution 019,EXT-00000894,9.96
CP_000895,beneficiary,Synthetic Counterparty 000895,AU,Synthetic Institution 020,EXT-00000895,41.64
CP_000896,merchant,Synthetic Counterparty 000896,DE,Synthetic Institution 021,EXT-00000896,37.02
CP_000897,exchange,Synthetic Counterparty 000897,SG,Synthetic Institution 022,EXT-00000897,5.48
CP_000898,merchant,Synthetic Counterparty 000898,AE,Synthetic Institution 023,EXT-00000898,48.91
CP_000899,merchant,Synthetic Counterparty 000899,DE,Synthetic Institution 024,EXT-00000899,46.63
CP_000900,merchant,Synthetic Counterparty 000900,US,Synthetic Institution 025,EXT-00000900,37.14
CP_000901,bank,Synthetic Counterparty 000901,VG,Synthetic Institution 001,EXT-00000901,87.38
CP_000902,bank,Synthetic Counterparty 000902,US,Synthetic Institution 002,EXT-00000902,72.35
CP_000903,exchange,Synthetic Counterparty 000903,SG,Synthetic Institution 003,EXT-00000903,26.5
CP_000904,bank,Synthetic Counterparty 000904,AU,Synthetic Institution 004,EXT-00000904,34.22
CP_000905,bank,Synthetic Counterparty 000905,BR,Synthetic Institution 005,EXT-00000905,48.02
CP_000906,merchant,Synthetic Counterparty 000906,HK,Synthetic Institution 006,EXT-00000906,29.08
CP_000907,merchant,Synthetic Counterparty 000907,AE,Synthetic Institution 007,EXT-00000907,25.12
CP_000908,wallet,Synthetic Counterparty 000908,ZA,Synthetic Institution 008,EXT-00000908,45.58
CP_000909,beneficiary,Synthetic Counterparty 000909,BR,Synthetic Institution 009,EXT-00000909,41.05
CP_000910,merchant,Synthetic Counterparty 000910,GB,Synthetic Institution 010,EXT-00000910,31.71
CP_000911,wallet,Synthetic Counterparty 000911,PA,Synthetic Institution 011,EXT-00000911,79.86
CP_000912,wallet,Synthetic Counterparty 000912,PA,Synthetic Institution 012,EXT-00000912,71.58
CP_000913,beneficiary,Synthetic Counterparty 000913,AU,Synthetic Institution 013,EXT-00000913,40.97
CP_000914,merchant,Synthetic Counterparty 000914,BR,Synthetic Institution 014,EXT-00000914,47.2
CP_000915,merchant,Synthetic Counterparty 000915,ZA,Synthetic Institution 015,EXT-00000915,62.09
CP_000916,merchant,Synthetic Counterparty 000916,GB,Synthetic Institution 016,EXT-00000916,59.89
CP_000917,merchant,Synthetic Counterparty 000917,HK,Synthetic Institution 017,EXT-00000917,19.72
CP_000918,wallet,Synthetic Counterparty 000918,DE,Synthetic Institution 018,EXT-00000918,24.87
CP_000919,bank,Synthetic Counterparty 000919,ZA,Synthetic Institution 019,EXT-00000919,44.62
CP_000920,merchant,Synthetic Counterparty 000920,VG,Synthetic Institution 020,EXT-00000920,41.77
CP_000921,beneficiary,Synthetic Counterparty 000921,US,Synthetic Institution 021,EXT-00000921,52.29
CP_000922,merchant,Synthetic Counterparty 000922,DE,Synthetic Institution 022,EXT-00000922,27.32
CP_000923,beneficiary,Synthetic Counterparty 000923,US,Synthetic Institution 023,EXT-00000923,26.05
CP_000924,wallet,Synthetic Counterparty 000924,CA,Synthetic Institution 024,EXT-00000924,0.0
CP_000925,wallet,Synthetic Counterparty 000925,CA,Synthetic Institution 025,EXT-00000925,24.37
CP_000926,beneficiary,Synthetic Counterparty 000926,PA,Synthetic Institution 001,EXT-00000926,43.18
CP_000927,merchant,Synthetic Counterparty 000927,GB,Synthetic Institution 002,EXT-00000927,44.08
CP_000928,merchant,Synthetic Counterparty 000928,VG,Synthetic Institution 003,EXT-00000928,53.48
CP_000929,wallet,Synthetic Counterparty 000929,VG,Synthetic Institution 004,EXT-00000929,65.63
CP_000930,merchant,Synthetic Counterparty 000930,SG,Synthetic Institution 005,EXT-00000930,22.43
CP_000931,merchant,Synthetic Counterparty 000931,HK,Synthetic Institution 006,EXT-00000931,29.71
CP_000932,beneficiary,Synthetic Counterparty 000932,GB,Synthetic Institution 007,EXT-00000932,55.18
CP_000933,merchant,Synthetic Counterparty 000933,GB,Synthetic Institution 008,EXT-00000933,36.47
CP_000934,wallet,Synthetic Counterparty 000934,ZA,Synthetic Institution 009,EXT-00000934,61.08
CP_000935,beneficiary,Synthetic Counterparty 000935,VG,Synthetic Institution 010,EXT-00000935,21.31
CP_000936,exchange,Synthetic Counterparty 000936,AU,Synthetic Institution 011,EXT-00000936,53.05
CP_000937,merchant,Synthetic Counterparty 000937,CA,Synthetic Institution 012,EXT-00000937,45.18
CP_000938,merchant,Synthetic Counterparty 000938,GB,Synthetic Institution 013,EXT-00000938,16.11
CP_000939,beneficiary,Synthetic Counterparty 000939,CA,Synthetic Institution 014,EXT-00000939,2.09
CP_000940,bank,Synthetic Counterparty 000940,CA,Synthetic Institution 015,EXT-00000940,41.68
CP_000941,beneficiary,Synthetic Counterparty 000941,BR,Synthetic Institution 016,EXT-00000941,33.72
CP_000942,merchant,Synthetic Counterparty 000942,GB,Synthetic Institution 017,EXT-00000942,6.99
CP_000943,exchange,Synthetic Counterparty 000943,DE,Synthetic Institution 018,EXT-00000943,51.77
CP_000944,wallet,Synthetic Counterparty 000944,HK,Synthetic Institution 019,EXT-00000944,57.98
CP_000945,merchant,Synthetic Counterparty 000945,AU,Synthetic Institution 020,EXT-00000945,28.54
CP_000946,merchant,Synthetic Counterparty 000946,PA,Synthetic Institution 021,EXT-00000946,67.68
CP_000947,exchange,Synthetic Counterparty 000947,US,Synthetic Institution 022,EXT-00000947,4.35
CP_000948,bank,Synthetic Counterparty 000948,DE,Synthetic Institution 023,EXT-00000948,12.76
CP_000949,beneficiary,Synthetic Counterparty 000949,AU,Synthetic Institution 024,EXT-00000949,10.71
CP_000950,beneficiary,Synthetic Counterparty 000950,ZA,Synthetic Institution 025,EXT-00000950,66.45
CP_000951,merchant,Synthetic Counterparty 000951,BR,Synthetic Institution 001,EXT-00000951,19.81
CP_000952,merchant,Synthetic Counterparty 000952,SG,Synthetic Institution 002,EXT-00000952,17.12
CP_000953,wallet,Synthetic Counterparty 000953,ZA,Synthetic Institution 003,EXT-00000953,57.97
CP_000954,merchant,Synthetic Counterparty 000954,SG,Synthetic Institution 004,EXT-00000954,39.24
CP_000955,bank,Synthetic Counterparty 000955,AE,Synthetic Institution 005,EXT-00000955,44.3
CP_000956,merchant,Synthetic Counterparty 000956,CA,Synthetic Institution 006,EXT-00000956,31.46
CP_000957,wallet,Synthetic Counterparty 000957,GB,Synthetic Institution 007,EXT-00000957,22.02
CP_000958,beneficiary,Synthetic Counterparty 000958,BR,Synthetic Institution 008,EXT-00000958,31.2
CP_000959,merchant,Synthetic Counterparty 000959,AE,Synthetic Institution 009,EXT-00000959,38.99
CP_000960,bank,Synthetic Counterparty 000960,PA,Synthetic Institution 010,EXT-00000960,50.07
CP_000961,beneficiary,Synthetic Counterparty 000961,DE,Synthetic Institution 011,EXT-00000961,28.93
CP_000962,merchant,Synthetic Counterparty 000962,HK,Synthetic Institution 012,EXT-00000962,30.58
CP_000963,bank,Synthetic Counterparty 000963,GB,Synthetic Institution 013,EXT-00000963,21.08
CP_000964,merchant,Synthetic Counterparty 000964,PA,Synthetic Institution 014,EXT-00000964,44.4
CP_000965,beneficiary,Synthetic Counterparty 000965,BR,Synthetic Institution 015,EXT-00000965,19.27
CP_000966,merchant,Synthetic Counterparty 000966,US,Synthetic Institution 016,EXT-00000966,0.0
CP_000967,wallet,Synthetic Counterparty 000967,US,Synthetic Institution 017,EXT-00000967,28.03
CP_000968,merchant,Synthetic Counterparty 000968,VG,Synthetic Institution 018,EXT-00000968,62.82
CP_000969,merchant,Synthetic Counterparty 000969,DE,Synthetic Institution 019,EXT-00000969,19.31
CP_000970,merchant,Synthetic Counterparty 000970,GB,Synthetic Institution 020,EXT-00000970,36.12
CP_000971,bank,Synthetic Counterparty 000971,AU,Synthetic Institution 021,EXT-00000971,4.5
CP_000972,beneficiary,Synthetic Counterparty 000972,ZA,Synthetic Institution 022,EXT-00000972,19.51
CP_000973,merchant,Synthetic Counterparty 000973,ZA,Synthetic Institution 023,EXT-00000973,29.84
CP_000974,merchant,Synthetic Counterparty 000974,AE,Synthetic Institution 024,EXT-00000974,33.84
CP_000975,merchant,Synthetic Counterparty 000975,US,Synthetic Institution 025,EXT-00000975,7.85
CP_000976,merchant,Synthetic Counterparty 000976,GB,Synthetic Institution 001,EXT-00000976,24.8
CP_000977,merchant,Synthetic Counterparty 000977,GB,Synthetic Institution 002,EXT-00000977,17.51
CP_000978,merchant,Synthetic Counterparty 000978,BR,Synthetic Institution 003,EXT-00000978,0.0
CP_000979,merchant,Synthetic Counterparty 000979,DE,Synthetic Institution 004,EXT-00000979,25.63
CP_000980,merchant,Synthetic Counterparty 000980,GB,Synthetic Institution 005,EXT-00000980,33.93
CP_000981,merchant,Synthetic Counterparty 000981,BR,Synthetic Institution 006,EXT-00000981,26.65
CP_000982,exchange,Synthetic Counterparty 000982,ZA,Synthetic Institution 007,EXT-00000982,23.14
CP_000983,bank,Synthetic Counterparty 000983,DE,Synthetic Institution 008,EXT-00000983,43.42
CP_000984,merchant,Synthetic Counterparty 000984,HK,Synthetic Institution 009,EXT-00000984,52.23
CP_000985,merchant,Synthetic Counterparty 000985,PA,Synthetic Institution 010,EXT-00000985,41.56
CP_000986,beneficiary,Synthetic Counterparty 000986,SG,Synthetic Institution 011,EXT-00000986,28.83
CP_000987,merchant,Synthetic Counterparty 000987,VG,Synthetic Institution 012,EXT-00000987,55.18
CP_000988,beneficiary,Synthetic Counterparty 000988,US,Synthetic Institution 013,EXT-00000988,41.96
CP_000989,beneficiary,Synthetic Counterparty 000989,HK,Synthetic Institution 014,EXT-00000989,64.76
CP_000990,beneficiary,Synthetic Counterparty 000990,GB,Synthetic Institution 015,EXT-00000990,20.67
CP_000991,wallet,Synthetic Counterparty 000991,DE,Synthetic Institution 016,EXT-00000991,14.6
CP_000992,beneficiary,Synthetic Counterparty 000992,US,Synthetic Institution 017,EXT-00000992,49.96
CP_000993,merchant,Synthetic Counterparty 000993,AU,Synthetic Institution 018,EXT-00000993,32.0
CP_000994,wallet,Synthetic Counterparty 000994,DE,Synthetic Institution 019,EXT-00000994,4.73
CP_000995,beneficiary,Synthetic Counterparty 000995,US,Synthetic Institution 020,EXT-00000995,0.0
CP_000996,exchange,Synthetic Counterparty 000996,VG,Synthetic Institution 021,EXT-00000996,69.94
CP_000997,wallet,Synthetic Counterparty 000997,VG,Synthetic Institution 022,EXT-00000997,87.3
CP_000998,beneficiary,Synthetic Counterparty 000998,AU,Synthetic Institution 023,EXT-00000998,34.76
CP_000999,merchant,Synthetic Counterparty 000999,PA,Synthetic Institution 024,EXT-00000999,69.09
CP_001000,beneficiary,Synthetic Counterparty 001000,BR,Synthetic Institution 025,EXT-00001000,24.39
CP_001001,bank,Synthetic Counterparty 001001,AE,Synthetic Institution 001,EXT-00001001,61.84
CP_001002,merchant,Synthetic Counterparty 001002,SG,Synthetic Institution 002,EXT-00001002,2.49
CP_001003,merchant,Synthetic Counterparty 001003,AU,Synthetic Institution 003,EXT-00001003,17.18
CP_001004,beneficiary,Synthetic Counterparty 001004,VG,Synthetic Institution 004,EXT-00001004,49.81
CP_001005,merchant,Synthetic Counterparty 001005,BR,Synthetic Institution 005,EXT-00001005,55.53
CP_001006,merchant,Synthetic Counterparty 001006,VG,Synthetic Institution 006,EXT-00001006,50.47
CP_001007,beneficiary,Synthetic Counterparty 001007,PA,Synthetic Institution 007,EXT-00001007,23.8
CP_001008,merchant,Synthetic Counterparty 001008,HK,Synthetic Institution 008,EXT-00001008,39.69
CP_001009,merchant,Synthetic Counterparty 001009,US,Synthetic Institution 009,EXT-00001009,33.02
CP_001010,merchant,Synthetic Counterparty 001010,CA,Synthetic Institution 010,EXT-00001010,35.73
CP_001011,beneficiary,Synthetic Counterparty 001011,SG,Synthetic Institution 011,EXT-00001011,51.74
CP_001012,merchant,Synthetic Counterparty 001012,SG,Synthetic Institution 012,EXT-00001012,42.54
CP_001013,beneficiary,Synthetic Counterparty 001013,BR,Synthetic Institution 013,EXT-00001013,39.29
CP_001014,beneficiary,Synthetic Counterparty 001014,CA,Synthetic Institution 014,EXT-00001014,37.33
CP_001015,merchant,Synthetic Counterparty 001015,CA,Synthetic Institution 015,EXT-00001015,0.0
CP_001016,merchant,Synthetic Counterparty 001016,DE,Synthetic Institution 016,EXT-00001016,29.75
CP_001017,merchant,Synthetic Counterparty 001017,DE,Synthetic Institution 017,EXT-00001017,29.08
CP_001018,bank,Synthetic Counterparty 001018,AE,Synthetic Institution 018,EXT-00001018,46.41
CP_001019,exchange,Synthetic Counterparty 001019,AU,Synthetic Institution 019,EXT-00001019,31.6
CP_001020,merchant,Synthetic Counterparty 001020,SG,Synthetic Institution 020,EXT-00001020,41.04
CP_001021,merchant,Synthetic Counterparty 001021,PA,Synthetic Institution 021,EXT-00001021,61.25
CP_001022,exchange,Synthetic Counterparty 001022,DE,Synthetic Institution 022,EXT-00001022,18.5
CP_001023,merchant,Synthetic Counterparty 001023,BR,Synthetic Institution 023,EXT-00001023,62.79
CP_001024,merchant,Synthetic Counterparty 001024,CA,Synthetic Institution 024,EXT-00001024,35.18
CP_001025,bank,Synthetic Counterparty 001025,ZA,Synthetic Institution 025,EXT-00001025,42.79
CP_001026,merchant,Synthetic Counterparty 001026,BR,Synthetic Institution 001,EXT-00001026,25.0
CP_001027,bank,Synthetic Counterparty 001027,CA,Synthetic Institution 002,EXT-00001027,27.27
CP_001028,beneficiary,Synthetic Counterparty 001028,CA,Synthetic Institution 003,EXT-00001028,43.96
CP_001029,merchant,Synthetic Counterparty 001029,ZA,Synthetic Institution 004,EXT-00001029,41.5
CP_001030,merchant,Synthetic Counterparty 001030,DE,Synthetic Institution 005,EXT-00001030,59.81
CP_001031,merchant,Synthetic Counterparty 001031,CA,Synthetic Institution 006,EXT-00001031,0.0
CP_001032,beneficiary,Synthetic Counterparty 001032,BR,Synthetic Institution 007,EXT-00001032,30.63
CP_001033,bank,Synthetic Counterparty 001033,DE,Synthetic Institution 008,EXT-00001033,3.56
CP_001034,bank,Synthetic Counterparty 001034,AU,Synthetic Institution 009,EXT-00001034,37.85
CP_001035,beneficiary,Synthetic Counterparty 001035,AU,Synthetic Institution 010,EXT-00001035,44.96
CP_001036,bank,Synthetic Counterparty 001036,US,Synthetic Institution 011,EXT-00001036,0.0
CP_001037,beneficiary,Synthetic Counterparty 001037,US,Synthetic Institution 012,EXT-00001037,21.34
CP_001038,merchant,Synthetic Counterparty 001038,BR,Synthetic Institution 013,EXT-00001038,52.87
CP_001039,merchant,Synthetic Counterparty 001039,US,Synthetic Institution 014,EXT-00001039,9.33
CP_001040,beneficiary,Synthetic Counterparty 001040,US,Synthetic Institution 015,EXT-00001040,1.93
CP_001041,merchant,Synthetic Counterparty 001041,CA,Synthetic Institution 016,EXT-00001041,22.26
CP_001042,merchant,Synthetic Counterparty 001042,DE,Synthetic Institution 017,EXT-00001042,53.91
CP_001043,merchant,Synthetic Counterparty 001043,DE,Synthetic Institution 018,EXT-00001043,20.94
CP_001044,beneficiary,Synthetic Counterparty 001044,VG,Synthetic Institution 019,EXT-00001044,73.6
CP_001045,merchant,Synthetic Counterparty 001045,GB,Synthetic Institution 020,EXT-00001045,28.67
CP_001046,bank,Synthetic Counterparty 001046,ZA,Synthetic Institution 021,EXT-00001046,41.83
CP_001047,merchant,Synthetic Counterparty 001047,AU,Synthetic Institution 022,EXT-00001047,1.98
CP_001048,beneficiary,Synthetic Counterparty 001048,ZA,Synthetic Institution 023,EXT-00001048,59.36
CP_001049,merchant,Synthetic Counterparty 001049,ZA,Synthetic Institution 024,EXT-00001049,36.13
CP_001050,exchange,Synthetic Counterparty 001050,AU,Synthetic Institution 025,EXT-00001050,0.0
CP_001051,wallet,Synthetic Counterparty 001051,HK,Synthetic Institution 001,EXT-00001051,14.84
CP_001052,merchant,Synthetic Counterparty 001052,ZA,Synthetic Institution 002,EXT-00001052,43.78
CP_001053,beneficiary,Synthetic Counterparty 001053,SG,Synthetic Institution 003,EXT-00001053,9.66
CP_001054,beneficiary,Synthetic Counterparty 001054,SG,Synthetic Institution 004,EXT-00001054,67.46
CP_001055,merchant,Synthetic Counterparty 001055,GB,Synthetic Institution 005,EXT-00001055,32.7
CP_001056,beneficiary,Synthetic Counterparty 001056,AU,Synthetic Institution 006,EXT-00001056,35.76
CP_001057,merchant,Synthetic Counterparty 001057,DE,Synthetic Institution 007,EXT-00001057,36.06
CP_001058,merchant,Synthetic Counterparty 001058,DE,Synthetic Institution 008,EXT-00001058,33.82
CP_001059,beneficiary,Synthetic Counterparty 001059,AU,Synthetic Institution 009,EXT-00001059,32.41
CP_001060,beneficiary,Synthetic Counterparty 001060,SG,Synthetic Institution 010,EXT-00001060,25.3
CP_001061,bank,Synthetic Counterparty 001061,CA,Synthetic Institution 011,EXT-00001061,33.86
CP_001062,beneficiary,Synthetic Counterparty 001062,GB,Synthetic Institution 012,EXT-00001062,33.05
CP_001063,beneficiary,Synthetic Counterparty 001063,VG,Synthetic Institution 013,EXT-00001063,51.36
CP_001064,beneficiary,Synthetic Counterparty 001064,GB,Synthetic Institution 014,EXT-00001064,15.64
CP_001065,exchange,Synthetic Counterparty 001065,SG,Synthetic Institution 015,EXT-00001065,37.63
CP_001066,merchant,Synthetic Counterparty 001066,VG,Synthetic Institution 016,EXT-00001066,63.72
CP_001067,wallet,Synthetic Counterparty 001067,CA,Synthetic Institution 017,EXT-00001067,27.17
CP_001068,merchant,Synthetic Counterparty 001068,HK,Synthetic Institution 018,EXT-00001068,38.33
CP_001069,beneficiary,Synthetic Counterparty 001069,ZA,Synthetic Institution 019,EXT-00001069,56.13
CP_001070,bank,Synthetic Counterparty 001070,HK,Synthetic Institution 020,EXT-00001070,24.02
CP_001071,merchant,Synthetic Counterparty 001071,AU,Synthetic Institution 021,EXT-00001071,34.0
CP_001072,exchange,Synthetic Counterparty 001072,PA,Synthetic Institution 022,EXT-00001072,65.88
CP_001073,bank,Synthetic Counterparty 001073,BR,Synthetic Institution 023,EXT-00001073,39.75
CP_001074,bank,Synthetic Counterparty 001074,PA,Synthetic Institution 024,EXT-00001074,63.51
CP_001075,bank,Synthetic Counterparty 001075,AE,Synthetic Institution 025,EXT-00001075,6.53
CP_001076,beneficiary,Synthetic Counterparty 001076,BR,Synthetic Institution 001,EXT-00001076,13.02
CP_001077,bank,Synthetic Counterparty 001077,AU,Synthetic Institution 002,EXT-00001077,30.64
CP_001078,beneficiary,Synthetic Counterparty 001078,PA,Synthetic Institution 003,EXT-00001078,42.11
CP_001079,beneficiary,Synthetic Counterparty 001079,VG,Synthetic Institution 004,EXT-00001079,68.18
CP_001080,merchant,Synthetic Counterparty 001080,PA,Synthetic Institution 005,EXT-00001080,38.96
CP_001081,merchant,Synthetic Counterparty 001081,GB,Synthetic Institution 006,EXT-00001081,0.0
CP_001082,merchant,Synthetic Counterparty 001082,VG,Synthetic Institution 007,EXT-00001082,64.44
CP_001083,wallet,Synthetic Counterparty 001083,US,Synthetic Institution 008,EXT-00001083,13.1
CP_001084,wallet,Synthetic Counterparty 001084,AE,Synthetic Institution 009,EXT-00001084,38.18
CP_001085,merchant,Synthetic Counterparty 001085,AU,Synthetic Institution 010,EXT-00001085,52.6
CP_001086,wallet,Synthetic Counterparty 001086,AE,Synthetic Institution 011,EXT-00001086,26.56
CP_001087,exchange,Synthetic Counterparty 001087,AU,Synthetic Institution 012,EXT-00001087,54.33
CP_001088,merchant,Synthetic Counterparty 001088,ZA,Synthetic Institution 013,EXT-00001088,70.38
CP_001089,merchant,Synthetic Counterparty 001089,CA,Synthetic Institution 014,EXT-00001089,17.51
CP_001090,bank,Synthetic Counterparty 001090,DE,Synthetic Institution 015,EXT-00001090,26.61
CP_001091,beneficiary,Synthetic Counterparty 001091,AE,Synthetic Institution 016,EXT-00001091,41.64
CP_001092,bank,Synthetic Counterparty 001092,SG,Synthetic Institution 017,EXT-00001092,30.67
CP_001093,beneficiary,Synthetic Counterparty 001093,DE,Synthetic Institution 018,EXT-00001093,8.5
CP_001094,beneficiary,Synthetic Counterparty 001094,HK,Synthetic Institution 019,EXT-00001094,28.0
CP_001095,bank,Synthetic Counterparty 001095,HK,Synthetic Institution 020,EXT-00001095,48.44
CP_001096,bank,Synthetic Counterparty 001096,GB,Synthetic Institution 021,EXT-00001096,45.46
CP_001097,merchant,Synthetic Counterparty 001097,ZA,Synthetic Institution 022,EXT-00001097,62.42
CP_001098,exchange,Synthetic Counterparty 001098,VG,Synthetic Institution 023,EXT-00001098,65.16
CP_001099,beneficiary,Synthetic Counterparty 001099,PA,Synthetic Institution 024,EXT-00001099,82.45
CP_001100,merchant,Synthetic Counterparty 001100,ZA,Synthetic Institution 025,EXT-00001100,36.8
CP_001101,merchant,Synthetic Counterparty 001101,US,Synthetic Institution 001,EXT-00001101,28.24
CP_001102,merchant,Synthetic Counterparty 001102,GB,Synthetic Institution 002,EXT-00001102,33.96
CP_001103,wallet,Synthetic Counterparty 001103,AU,Synthetic Institution 003,EXT-00001103,0.0
CP_001104,exchange,Synthetic Counterparty 001104,DE,Synthetic Institution 004,EXT-00001104,31.57
CP_001105,merchant,Synthetic Counterparty 001105,SG,Synthetic Institution 005,EXT-00001105,8.49
CP_001106,merchant,Synthetic Counterparty 001106,AE,Synthetic Institution 006,EXT-00001106,37.76
CP_001107,merchant,Synthetic Counterparty 001107,ZA,Synthetic Institution 007,EXT-00001107,33.78
