customer_id,customer_type,customer_segment,jurisdiction,occupation,industry_code,customer_risk_rating,customer_risk_score,onboarded_at
CUST_004251,individual,retail,ZA,Engineer,,medium,50.78,2020-11-11T21:16:51Z
CUST_004252,individual,retail,CA,Retiree,,medium,47.31,2023-02-04T15:25:23Z
CUST_004253,individual,affluent,HK,Retiree,,low,20.51,2021-04-13T06:53:49Z
CUST_004254,individual,retail,PA,Retiree,,high,70.22,2024-05-19T07:00:47Z
CUST_004255,business,corporate,HK,,7225,low,38.28,2023-09-02T10:03:31Z
CUST_004256,individual,retail,AE,Trader,,low,34.83,2022-03-02T08:15:19Z
CUST_004257,business,small_business,VG,,4481,medium,65.82,2020-11-02T03:24:39Z
CUST_004258,individual,retail,SG,Engineer,,low,14.09,2023-03-21T13:25:41Z
CUST_004259,business,small_business,DE,,5416,low,5.31,2023-02-03T16:05:22Z
CUST_004260,individual,retail,HK,Retiree,,low,4.86,2023-04-22T01:23:06Z
CUST_004261,individual,affluent,ZA,Consultant,,medium,44.0,2022-07-24T02:38:19Z
CUST_004262,individual,retail,AE,Consultant,,low,34.81,2021-07-03T15:07:16Z
CUST_004263,individual,retail,AE,Trader,,low,33.69,2022-05-14T16:13:37Z
CUST_004264,business,small_business,AU,,4481,low,20.58,2020-05-20T01:15:42Z
CUST_004265,individual,retail,PA,Consultant,,medium,67.17,2023-02-03T23:33:03Z
CUST_004266,individual,retail,CA,Trader,,low,23.1,2024-01-03T20:20:28Z
CUST_004267,business,small_business,VG,,5416,medium,60.2,2020-01-22T22:18:26Z
CUST_004268,individual,retail,CA,Teacher,,low,3.86,2020-06-11T04:19:32Z
CUST_004269,individual,retail,CA,Retiree,,low,6.2,2025-03-12T12:49:56Z
CUST_004270,individual,retail,ZA,Consultant,,low,21.4,2022-05-28T17:12:50Z
CUST_004271,individual,retail,HK,Teacher,,medium,63.53,2020-02-15T23:03:14Z
CUST_004272,business,corporate,PA,,6211,medium,57.31,2021-08-13T09:18:29Z
CUST_004273,individual,affluent,AE,Consultant,,medium,40.22,2024-06-03T07:25:24Z
CUST_004274,individual,retail,HK,Teacher,,low,25.53,2021-07-14T08:20:34Z
CUST_004275,individual,retail,US,Teacher,,low,8.61,2022-06-30T14:30:36Z
CUST_004276,individual,retail,BR,Teacher,,low,25.65,2023-01-02T17:58:45Z
CUST_004277,individual,affluent,PA,Consultant,,medium,58.95,2022-11-08T12:08:48Z
CUST_004278,business,small_business,CA,,6211,low,25.81,2020-05-03T18:56:25Z
CUST_004279,business,small_business,AE,,5416,low,26.23,2022-02-18T23:25:45Z
CUST_004280,individual,retail,HK,Engineer,,medium,45.52,2020-05-29T05:12:19Z
CUST_004281,individual,affluent,BR,Teacher,,medium,57.47,2023-01-29T12:39:05Z
CUST_004282,individual,affluent,GB,Retiree,,low,28.52,2021-06-07T15:57:10Z
CUST_004283,individual,affluent,SG,Teacher,,low,29.48,2024-12-25T04:23:28Z
CUST_004284,individual,retail,PA,Teacher,,low,38.95,2020-01-30T22:24:38Z
CUST_004285,individual,retail,PA,Teacher,,medium,43.16,2021-09-24T07:39:03Z
CUST_004286,individual,retail,BR,Retiree,,low,24.03,2021-01-10T00:22:01Z
CUST_004287,individual,retail,US,Teacher,,medium,56.13,2025-02-04T13:46:49Z
CUST_004288,individual,retail,CA,Retiree,,low,29.85,2024-01-30T23:18:38Z
CUST_004289,individual,retail,SG,Engineer,,low,17.35,2021-02-06T22:29:15Z
CUST_004290,individual,retail,AU,Teacher,,medium,55.53,2020-05-14T07:30:41Z
CUST_004291,individual,affluent,ZA,Consultant,,low,0.0,2021-03-18T00:43:20Z
CUST_004292,individual,retail,HK,Consultant,,medium,50.13,2021-01-18T05:49:56Z
CUST_004293,individual,retail,DE,Consultant,,medium,46.38,2022-02-06T04:56:53Z
CUST_004294,individual,retail,BR,Retiree,,low,19.25,2020-11-02T08:55:39Z
CUST_004295,individual,retail,GB,Retiree,,medium,44.6,2023-05-24T04:53:54Z
CUST_004296,individual,retail,AU,Retiree,,low,33.9,2023-06-01T12:57:17Z
CUST_004297,business,small_business,GB,,6211,medium,62.12,2022-01-08T22:50:06Z
CUST_004298,individual,retail,ZA,Consultant,,low,26.48,2023-08-30T02:24:34Z
CUST_004299,individual,retail,PA,Retiree,,medium,49.17,2020-07-18T13:13:05Z
CUST_004300,individual,retail,BR,Engineer,,low,21.81,2022-05-25T02:50:58Z
CUST_004301,individual,affluent,GB,Consultant,,low,38.73,2021-11-19T02:48:41Z
CUST_004302,individual,affluent,GB,Engineer,,low,29.65,2021-02-15T10:31:04Z
CUST_004303,individual,retail,CA,Retiree,,medium,40.21,2021-03-02T02:37:45Z
CUST_004304,individual,retail,DE,Retiree,,low,22.55,2022-06-07T00:53:57Z
CUST_004305,business,corporate,BR,,5416,high,70.96,2020-08-25T15:17:17Z
CUST_004306,individual,retail,US,Trader,,medium,49.09,2021-09-10T07:02:30Z
CUST_004307,individual,affluent,SG,Teacher,,low,33.38,2025-01-28T19:52:42Z
CUST_004308,individual,retail,GB,Trader,,low,7.66,2020-07-29T09:15:26Z
CUST_004309,individual,retail,DE,Consultant,,low,28.02,2022-01-04T10:15:40Z
CUST_004310,individual,retail,PA,Engineer,,low,38.92,2020-02-08T23:31:06Z
CUST_004311,individual,retail,PA,Engineer,,medium,49.96,2021-10-20T21:36:54Z
CUST_004312,business,corporate,AU,,5416,low,34.0,2020-08-27T01:15:19Z
CUST_004313,business,small_business,VG,,5416,medium,40.96,2023-02-24T04:25:19Z
CUST_004314,business,corporate,VG,,5221,medium,47.96,2024-02-20T20:18:53Z
CUST_004315,individual,retail,GB,Trader,,low,32.46,2021-11-16T04:45:56Z
CUST_004316,individual,retail,SG,Retiree,,medium,41.52,2024-01-05T15:35:05Z
CUST_004317,individual,affluent,SG,Retiree,,low,36.08,2020-12-24T02:00:37Z
CUST_004318,individual,retail,PA,Teacher,,medium,63.96,2022-02-16T04:38:45Z
CUST_004319,individual,retail,GB,Trader,,low,11.76,2024-04-17T10:29:02Z
CUST_004320,individual,affluent,VG,Teacher,,medium,53.72,2020-11-12T11:12:24Z
CUST_004321,individual,affluent,HK,Consultant,,low,17.62,2021-01-09T12:57:58Z
CUST_004322,individual,affluent,AU,Trader,,low,19.69,2023-01-19T02:30:35Z
CUST_004323,individual,retail,AE,Trader,,medium,43.04,2020-12-27T07:51:46Z
CUST_004324,individual,retail,SG,Retiree,,low,18.32,2021-02-12T00:01:51Z
CUST_004325,business,small_business,ZA,,5416,medium,57.6,2020-09-13T03:32:31Z
CUST_004326,individual,affluent,PA,Teacher,,medium,66.82,2023-11-04T16:12:59Z
CUST_004327,individual,retail,CA,Engineer,,low,26.86,2020-05-12T06:14:02Z
CUST_004328,individual,retail,AU,Consultant,,medium,41.22,2022-05-10T15:13:29Z
CUST_004329,individual,affluent,VG,Trader,,low,35.64,2021-06-06T14:22:33Z
CUST_004330,individual,retail,US,Engineer,,low,35.76,2021-12-07T14:01:04Z
CUST_004331,individual,affluent,GB,Engineer,,low,29.18,2023-12-15T15:51:05Z
CUST_004332,individual,retail,DE,Trader,,low,38.56,2025-01-30T01:14:30Z
CUST_004333,individual,affluent,ZA,Consultant,,low,24.78,2024-08-14T02:28:23Z
CUST_004334,individual,retail,SG,Engineer,,medium,54.94,2022-09-23T02:48:04Z
CUST_004335,business,small_business,ZA,,5221,medium,45.46,2022-06-14T15:40:25Z
CUST_004336,individual,retail,HK,Trader,,low,2.75,2021-06-08T17:59:30Z
CUST_004337,individual,retail,DE,Consultant,,medium,50.37,2020-01-01T11:42:55Z
CUST_004338,individual,retail,US,Engineer,,medium,40.08,2020-05-10T18:35:43Z
CUST_004339,business,small_business,CA,,6211,low,7.99,2020-07-18T13:29:05Z
CUST_004340,individual,affluent,HK,Trader,,medium,45.79,2021-08-30T13:18:06Z
CUST_004341,business,small_business,AU,,5416,low,12.43,2020-11-23T05:35:37Z
CUST_004342,individual,retail,DE,Retiree,,low,30.09,2020-10-19T09:49:02Z
CUST_004343,business,small_business,ZA,,4481,medium,53.5,2024-06-07T03:48:25Z
CUST_004344,individual,retail,BR,Engineer,,low,23.79,2020-12-03T07:23:50Z
CUST_004345,business,small_business,AU,,5221,low,5.2,2022-09-22T11:25:47Z
CUST_004346,individual,retail,BR,Teacher,,low,30.16,2022-12-17T00:15:08Z
CUST_004347,individual,retail,ZA,Consultant,,low,35.28,2024-09-10T09:24:17Z
CUST_004348,individual,retail,DE,Trader,,medium,51.34,2024-11-30T21:14:33Z
CUST_004349,business,small_business,AU,,4481,low,25.14,2020-03-24T18:24:03Z
CUST_004350,individual,affluent,VG,Engineer,,medium,51.0,2023-11-02T05:41:48Z
CUST_004351,individual,retail,VG,Trader,,medium,40.85,2020-11-21T15:07:52Z
CUST_004352,individual,retail,GB,Retiree,,low,27.58,2022-02-14T20:20:59Z
CUST_004353,business,corporate,GB,,6211,low,28.08,2021-08-06T19:06:37Z
CUST_004354,business,small_business,CA,,6211,medium,48.94,2023-05-12T09:16:31Z
CUST_004355,individual,retail,BR,Consultant,,low,0.0,2023-10-18T00:16:10Z
CUST_004356,business,small_business,AU,,4481,low,0.0,2021-09-21T04:10:15Z
CUST_004357,individual,retail,DE,Engineer,,low,22.46,2024-06-23T21:58:13Z
CUST_004358,individual,retail,VG,Teacher,,medium,42.67,2023-07-29T10:27:31Z
CUST_004359,individual,affluent,GB,Consultant,,low,28.15,2024-08-22T23:00:16Z
CUST_004360,individual,retail,SG,Trader,,medium,52.56,2023-03-23T20:26:09Z
CUST_004361,individual,retail,AE,Retiree,,medium,59.85,2023-12-07T02:43:45Z
CUST_004362,individual,retail,AU,Teacher,,low,7.88,2021-02-21T23:22:04Z
CUST_004363,business,small_business,PA,,7225,high,85.11,2023-09-01T22:10:18Z
CUST_004364,individual,retail,DE,Retiree,,low,0.0,2023-07-03T22:27:22Z
CUST_004365,individual,affluent,ZA,Teacher,,low,35.75,2022-07-06T10:05:11Z
CUST_004366,individual,retail,SG,Trader,,medium,59.14,2023-11-03T18:50:17Z
CUST_004367,individual,affluent,AU,Teacher,,low,27.59,2021-03-05T04:53:02Z
CUST_004368,individual,retail,HK,Engineer,,medium,53.77,2020-11-17T03:48:52Z
CUST_004369,individual,retail,HK,Consultant,,low,19.73,2021-07-07T23:06:33Z
CUST_004370,individual,affluent,SG,Consultant,,medium,63.63,2024-06-04T21:14:14Z
CUST_004371,individual,retail,GB,Consultant,,low,6.12,2023-08-10T14:16:45Z
CUST_004372,individual,retail,PA,Trader,,low,37.41,2024-12-07T03:00:42Z
CUST_004373,individual,retail,PA,Consultant,,high,71.01,2022-03-28T08:14:04Z
CUST_004374,business,small_business,VG,,6211,medium,53.51,2020-08-26T03:13:59Z
CUST_004375,individual,retail,AE,Retiree,,low,14.36,2024-11-13T09:09:02Z
CUST_004376,individual,affluent,AE,Teacher,,low,28.64,2023-09-14T18:56:59Z
CUST_004377,individual,retail,VG,Teacher,,medium,51.96,2022-11-22T09:15:45Z
CUST_004378,business,corporate,HK,,4481,low,15.83,2025-03-24T10:53:46Z
CUST_004379,individual,affluent,GB,Consultant,,low,20.08,2024-12-26T23:29:16Z
CUST_004380,individual,retail,CA,Trader,,low,20.65,2020-04-15T02:05:57Z
CUST_004381,individual,retail,BR,Engineer,,low,30.96,2020-11-02T23:40:07Z
CUST_004382,individual,retail,DE,Consultant,,low,37.37,2022-10-27T06:38:51Z
CUST_004383,individual,retail,PA,Engineer,,medium,63.9,2022-06-02T04:13:42Z
CUST_004384,individual,retail,CA,Consultant,,low,0.0,2024-03-22T14:27:20Z
CUST_004385,individual,retail,BR,Engineer,,medium,67.11,2020-03-20T17:39:17Z
CUST_004386,individual,retail,AU,Trader,,low,26.65,2021-03-26T17:42:14Z
CUST_004387,individual,retail,GB,Consultant,,medium,50.11,2021-02-26T03:25:24Z
CUST_004388,individual,retail,HK,Consultant,,low,18.98,2023-04-02T00:59:39Z
CUST_004389,individual,retail,AU,Trader,,low,24.28,2024-11-08T11:25:34Z
CUST_004390,individual,retail,US,Trader,,low,31.83,2023-06-14T18:52:05Z
CUST_004391,individual,retail,PA,Engineer,,medium,60.58,2023-01-02T15:51:47Z
CUST_004392,individual,retail,AE,Engineer,,low,16.01,2023-08-19T00:13:35Z
CUST_004393,individual,retail,AU,Engineer,,low,37.25,2025-02-22T20:41:20Z
CUST_004394,individual,retail,BR,Engineer,,low,21.78,2023-12-24T13:39:07Z
CUST_004395,individual,retail,VG,Consultant,,medium,59.64,2022-10-27T20:14:17Z
CUST_004396,individual,retail,GB,Consultant,,medium,40.89,2020-09-29T03:22:04Z
CUST_004397,individual,retail,SG,Trader,,low,19.22,2021-10-18T04:58:29Z
CUST_004398,individual,retail,AE,Consultant,,medium,66.03,2022-08-23T16:05:11Z
CUST_004399,individual,retail,GB,Trader,,low,20.28,2024-10-20T15:47:08Z
CUST_004400,individual,affluent,CA,Teacher,,medium,45.86,2021-10-28T07:35:22Z
CUST_004401,individual,affluent,BR,Engineer,,medium,51.72,2024-02-23T15:30:09Z
CUST_004402,business,small_business,VG,,4481,medium,47.5,2022-09-05T19:19:49Z
CUST_004403,individual,retail,CA,Trader,,low,19.85,2022-05-19T21:50:21Z
CUST_004404,individual,retail,US,Teacher,,medium,55.55,2020-11-21T10:49:25Z
CUST_004405,individual,retail,DE,Consultant,,low,20.54,2025-01-15T05:24:35Z
CUST_004406,individual,retail,BR,Teacher,,medium,50.9,2025-03-14T02:17:30Z
CUST_004407,individual,affluent,ZA,Retiree,,low,26.93,2020-03-20T15:41:39Z
CUST_004408,business,corporate,CA,,7225,low,34.8,2024-02-01T03:59:49Z
CUST_004409,business,small_business,AU,,5416,low,28.63,2022-08-05T22:22:40Z
CUST_004410,individual,retail,CA,Teacher,,medium,48.88,2024-03-15T18:30:39Z
CUST_004411,individual,affluent,CA,Retiree,,low,21.72,2024-12-03T23:15:45Z
CUST_004412,individual,retail,SG,Retiree,,medium,43.98,2021-10-02T19:38:27Z
CUST_004413,individual,retail,AE,Teacher,,low,26.59,2021-04-23T18:11:23Z
CUST_004414,individual,affluent,BR,Teacher,,low,39.73,2022-11-14T00:46:06Z
CUST_004415,individual,retail,CA,Engineer,,medium,56.97,2022-12-16T16:38:17Z
CUST_004416,business,small_business,DE,,7225,low,24.19,2022-02-22T05:58:07Z
CUST_004417,individual,affluent,AE,Consultant,,medium,53.66,2024-03-16T04:14:32Z
CUST_004418,individual,retail,HK,Engineer,,medium,46.52,2023-07-11T04:17:39Z
CUST_004419,individual,retail,PA,Retiree,,medium,44.6,2023-03-02T01:30:32Z
CUST_004420,individual,retail,VG,Teacher,,high,75.21,2020-07-17T16:36:41Z
CUST_004421,business,small_business,ZA,,5416,medium,51.9,2022-05-04T08:59:27Z
CUST_004422,individual,retail,AE,Engineer,,medium,44.25,2021-04-06T19:20:19Z
CUST_004423,individual,retail,DE,Engineer,,low,36.27,2025-03-10T02:03:35Z
CUST_004424,individual,retail,CA,Teacher,,low,32.32,2021-11-03T16:05:14Z
CUST_004425,individual,retail,PA,Retiree,,low,39.47,2022-03-17T00:05:43Z
CUST_004426,individual,retail,DE,Trader,,low,18.86,2020-12-14T12:32:12Z
CUST_004427,individual,affluent,US,Trader,,low,29.45,2025-03-04T08:50:40Z
CUST_004428,individual,affluent,AE,Engineer,,low,28.37,2022-11-14T17:57:58Z
CUST_004429,individual,retail,AE,Retiree,,low,18.48,2024-04-30T12:42:05Z
CUST_004430,individual,affluent,SG,Engineer,,low,1.0,2020-05-16T11:18:04Z
CUST_004431,individual,affluent,ZA,Teacher,,medium,46.98,2023-09-16T17:46:59Z
CUST_004432,business,corporate,CA,,5221,low,3.17,2022-05-27T13:12:43Z
CUST_004433,business,small_business,BR,,5221,medium,43.84,2020-08-11T13:22:56Z
CUST_004434,business,corporate,CA,,5221,low,33.87,2025-01-24T14:32:47Z
CUST_004435,individual,retail,BR,Trader,,medium,63.05,2020-11-03T03:11:42Z
CUST_004436,individual,retail,BR,Trader,,low,0.0,2023-08-31T17:41:48Z
CUST_004437,individual,retail,SG,Engineer,,low,17.94,2023-04-20T03:35:59Z
CUST_004438,business,corporate,ZA,,4481,low,26.83,2020-09-18T19:24:37Z
CUST_004439,individual,affluent,US,Trader,,low,23.65,2021-02-12T01:25:23Z
CUST_004440,individual,affluent,VG,Teacher,,medium,44.07,2020-07-15T04:25:58Z
CUST_004441,individual,retail,PA,Trader,,medium,43.06,2021-09-17T18:36:50Z
CUST_004442,individual,retail,BR,Consultant,,medium,52.92,2023-06-01T01:33:05Z
CUST_004443,individual,retail,GB,Teacher,,low,38.54,2020-07-23T21:58:22Z
CUST_004444,business,small_business,ZA,,6211,medium,48.87,2023-08-05T19:00:30Z
CUST_004445,individual,retail,GB,Trader,,low,34.3,2025-01-24T16:01:07Z
CUST_004446,business,small_business,GB,,6211,medium,45.39,2024-02-11T10:36:22Z
CUST_004447,business,small_business,AU,,4481,low,2.97,2021-03-05T01:30:57Z
CUST_004448,individual,retail,BR,Trader,,medium,46.37,2023-07-01T23:37:22Z
CUST_004449,business,small_business,BR,,7225,low,28.6,2020-04-04T18:22:43Z
CUST_004450,individual,retail,PA,Trader,,medium,63.13,2024-05-13T22:47:29Z
CUST_004451,individual,affluent,AE,Consultant,,low,26.3,2023-09-17T12:45:47Z
CUST_004452,individual,retail,US,Consultant,,low,0.0,2023-08-14T23:15:24Z
CUST_004453,individual,retail,VG,Engineer,,medium,67.89,2020-06-02T13:19:46Z
CUST_004454,individual,retail,SG,Consultant,,low,28.26,2021-11-10T14:22:06Z
CUST_004455,individual,retail,HK,Retiree,,medium,42.58,2024-01-10T11:22:11Z
CUST_004456,individual,retail,SG,Engineer,,low,10.94,2023-11-21T17:55:07Z
CUST_004457,business,corporate,CA,,5416,low,22.19,2022-09-17T20:00:04Z
CUST_004458,individual,retail,BR,Retiree,,low,28.05,2023-12-06T06:06:15Z
CUST_004459,individual,retail,HK,Retiree,,low,37.56,2022-05-12T19:10:15Z
CUST_004460,business,small_business,CA,,4481,medium,42.57,2021-04-08T08:28:46Z
CUST_004461,individual,affluent,SG,Consultant,,medium,51.61,2024-08-30T07:17:04Z
CUST_004462,individual,retail,DE,Engineer,,medium,50.6,2021-12-09T19:27:16Z
CUST_004463,individual,retail,ZA,Engineer,,low,26.45,2022-06-10T19:17:59Z
CUST_004464,individual,affluent,SG,Retiree,,low,31.35,2023-05-23T06:45:14Z
CUST_004465,individual,retail,VG,Consultant,,high,76.3,2024-06-26T07:35:40Z
CUST_004466,individual,retail,DE,Trader,,low,3.98,2025-01-03T12:32:43Z
CUST_004467,individual,retail,VG,Consultant,,medium,67.6,2023-05-16T20:49:04Z
CUST_004468,individual,retail,CA,Teacher,,low,21.82,2023-01-24T19:00:28Z
CUST_004469,individual,retail,PA,Consultant,,medium,69.68,2025-02-21T18:07:31Z
CUST_004470,individual,retail,AU,Teacher,,low,24.4,2021-07-06T21:39:04Z
CUST_004471,individual,retail,GB,Trader,,low,27.24,2024-04-16T00:25:39Z
CUST_004472,individual,affluent,BR,Retiree,,low,19.24,2022-09-21T01:25:05Z
CUST_004473,individual,retail,HK,Engineer,,low,6.4,2022-09-18T06:20:28Z
CUST_004474,individual,retail,HK,Engineer,,low,36.63,2024-11-22T02:40:26Z
CUST_004475,individual,affluent,AE,Trader,,medium,53.1,2025-02-19T23:44:34Z
CUST_004476,individual,affluent,VG,Consultant,,medium,69.47,2023-12-06T21:58:04Z
CUST_004477,individual,retail,PA,Retiree,,medium,63.81,2024-02-23T23:23:19Z
CUST_004478,individual,retail,SG,Consultant,,low,26.39,2024-02-25T03:53:11Z
CUST_004479,individual,retail,PA,Engineer,,medium,55.43,2024-10-16T20:49:37Z
CUST_004480,business,small_business,CA,,7225,low,37.67,2023-08-09T04:35:48Z
CUST_004481,individual,affluent,CA,Engineer,,low,34.06,2022-02-25T21:44:26Z
CUST_004482,individual,retail,AU,Trader,,low,27.74,2020-05-11T00:03:04Z
CUST_004483,individual,retail,AE,Trader,,medium,43.6,2020-02-06T19:10:48Z
CUST_004484,individual,retail,US,Consultant,,low,26.25,2023-07-21T05:07:55Z
CUST_004485,business,small_business,AE,,4481,low,24.52,2021-12-25T11:23:51Z
CUST_004486,individual,affluent,CA,Engineer,,medium,59.38,2023-06-22T13:18:56Z
CUST_004487,individual,retail,DE,Retiree,,low,34.45,2021-01-13T14:17:58Z
CUST_004488,individual,retail,GB,Engineer,,medium,42.61,2023-12-21T22:39:08Z
CUST_004489,individual,retail,SG,Trader,,medium,44.49,2022-08-19T17:41:54Z
CUST_004490,individual,retail,US,Trader,,low,36.02,2023-11-19T19:16:12Z
CUST_004491,individual,retail,VG,Engineer,,high,88.92,2021-05-18T11:21:25Z
CUST_004492,business,corporate,US,,6211,low,12.95,2021-04-25T22:10:21Z
CUST_004493,individual,retail,SG,Trader,,low,38.38,2023-12-24T08:23:31Z
CUST_004494,individual,retail,HK,Retiree,,low,27.44,2023-11-21T10:55:08Z
CUST_004495,individual,retail,GB,Trader,,low,22.89,2023-04-11T06:52:31Z
CUST_004496,individual,retail,AU,Consultant,,medium,51.23,2024-06-20T18:06:39Z
CUST_004497,individual,affluent,AE,Trader,,low,37.59,2023-07-28T15:53:01Z
CUST_004498,individual,retail,CA,Consultant,,low,33.03,2025-01-14T04:06:37Z
CUST_004499,individual,retail,AU,Engineer,,low,33.37,2024-05-23T18:05:13Z
CUST_004500,individual,retail,US,Retiree,,low,29.49,2024-06-16T00:15:23Z
CUST_004501,individual,retail,VG,Retiree,,medium,47.31,2021-02-12T04:18:28Z
CUST_004502,individual,retail,DE,Teacher,,low,3.98,2021-03-14T17:42:23Z
CUST_004503,individual,affluent,AE,Trader,,low,15.77,2022-11-19T17:39:34Z
CUST_004504,individual,retail,DE,Retiree,,low,22.23,2023-09-04T12:35:17Z
CUST_004505,individual,affluent,BR,Engineer,,low,19.71,2022-11-13T14:58:05Z
CUST_004506,business,small_business,HK,,7225,low,27.43,2020-11-17T06:42:55Z
CUST_004507,business,small_business,AE,,5416,low,19.2,2020-05-11T21:54:52Z
CUST_004508,individual,affluent,DE,Trader,,medium,50.83,2023-12-11T09:51:33Z
CUST_004509,individual,retail,GB,Trader,,low,37.5,2020-12-03T06:31:14Z
CUST_004510,business,small_business,US,,7225,low,32.06,2022-04-19T09:06:58Z
CUST_004511,business,small_business,HK,,5416,low,35.16,2024-10-30T15:08:32Z
CUST_004512,individual,retail,CA,Teacher,,low,27.36,2021-11-09T22:20:30Z
CUST_004513,individual,retail,US,Retiree,,medium,42.96,2023-09-21T16:26:50Z
CUST_004514,individual,affluent,AU,Retiree,,low,33.66,2023-03-11T14:12:04Z
CUST_004515,individual,retail,SG,Retiree,,low,0.0,2024-02-17T15:53:38Z
CUST_004516,individual,retail,GB,Teacher,,low,36.72,2020-09-11T14:12:48Z
CUST_004517,individual,retail,GB,Engineer,,low,20.63,2022-12-10T01:42:40Z
CUST_004518,individual,affluent,PA,Trader,,medium,46.48,2021-03-07T08:18:33Z
CUST_004519,individual,retail,CA,Teacher,,medium,40.86,2020-10-27T23:06:20Z
CUST_004520,individual,retail,SG,Teacher,,medium,46.7,2024-07-08T21:48:40Z
CUST_004521,individual,retail,AE,Retiree,,low,32.65,2022-12-13T11:02:14Z
CUST_004522,individual,retail,US,Teacher,,medium,53.29,2021-05-19T12:30:28Z
CUST_004523,individual,retail,PA,Trader,,high,71.29,2020-10-01T01:08:11Z
CUST_004524,business,small_business,AU,,5221,medium,60.02,2023-11-23T05:10:08Z
CUST_004525,individual,retail,SG,Engineer,,low,28.15,2021-08-05T06:00:11Z
CUST_004526,business,small_business,HK,,5221,low,34.5,2023-08-29T09:04:42Z
CUST_004527,individual,retail,US,Consultant,,medium,40.44,2023-04-06T15:31:00Z
CUST_004528,individual,retail,AE,Consultant,,medium,41.95,2023-11-03T23:41:07Z
CUST_004529,individual,retail,DE,Trader,,low,22.61,2023-01-09T05:21:32Z
CUST_004530,individual,retail,US,Retiree,,high,77.2,2023-11-26T18:36:30Z
CUST_004531,individual,retail,GB,Trader,,low,23.06,2022-07-16T18:40:06Z
CUST_004532,individual,retail,DE,Teacher,,medium,44.43,2024-10-12T15:02:28Z
CUST_004533,individual,retail,ZA,Trader,,medium,55.18,2020-11-21T19:58:14Z
CUST_004534,individual,retail,BR,Teacher,,low,35.94,2024-05-06T04:22:16Z
CUST_004535,business,small_business,AE,,4481,medium,54.87,2024-07-27T13:05:58Z
CUST_004536,individual,retail,SG,Teacher,,low,10.69,2023-02-22T06:37:35Z
CUST_004537,individual,retail,AE,Retiree,,low,22.52,2022-08-10T11:02:30Z
CUST_004538,business,small_business,AE,,6211,medium,56.05,2025-01-09T17:43:00Z
CUST_004539,individual,retail,DE,Teacher,,low,10.59,2021-02-20T09:47:24Z
CUST_004540,individual,retail,CA,Trader,,low,17.93,2023-11-18T17:19:07Z
CUST_004541,business,small_business,BR,,6211,medium,61.95,2022-09-29T13:10:24Z
CUST_004542,individual,affluent,DE,Retiree,,low,21.98,2024-05-30T21:21:02Z
CUST_004543,individual,retail,VG,Teacher,,medium,56.37,2024-03-25T19:03:24Z
CUST_004544,individual,retail,US,Engineer,,low,21.09,2024-05-12T22:47:15Z
CUST_004545,individual,retail,CA,Consultant,,low,22.84,2020-02-15T02:13:52Z
CUST_004546,business,small_business,AE,,5221,medium,58.82,2021-06-03T04:19:54Z
CUST_004547,individual,retail,PA,Engineer,,medium,63.76,2021-04-05T02:33:18Z
CUST_004548,individual,retail,AE,Consultant,,low,35.12,2020-12-01T02:49:59Z
CUST_004549,business,small_business,DE,,4481,low,13.63,2021-11-09T20:59:19Z
CUST_004550,individual,retail,BR,Retiree,,medium,44.8,2020-04-13T04:30:33Z
CUST_004551,individual,retail,AE,Trader,,low,34.35,2021-07-30T14:27:53Z
CUST_004552,individual,affluent,AU,Consultant,,low,24.23,2024-03-28T05:17:31Z
CUST_004553,individual,retail,BR,Consultant,,medium,59.53,2021-04-02T02:35:44Z
CUST_004554,individual,retail,AE,Engineer,,low,29.63,2023-11-07T11:31:33Z
CUST_004555,individual,retail,AE,Teacher,,medium,44.73,2020-04-08T04:36:49Z
CUST_004556,individual,retail,US,Engineer,,low,36.48,2022-05-17T00:36:27Z
CUST_004557,individual,retail,US,Teacher,,low,25.48,2024-03-27T23:49:05Z
CUST_004558,individual,retail,GB,Trader,,low,5.42,2020-01-15T21:20:58Z
CUST_004559,individual,affluent,PA,Trader,,medium,67.44,2023-01-04T10:29:51Z
CUST_004560,business,small_business,US,,7225,low,22.06,2022-03-15T23:07:28Z
CUST_004561,individual,retail,AE,Teacher,,low,28.02,2024-04-17T12:52:50Z
CUST_004562,business,corporate,ZA,,5416,low,31.32,2024-05-10T05:01:13Z
CUST_004563,individual,retail,US,Consultant,,low,24.7,2023-06-22T09:28:18Z
CUST_004564,individual,retail,AE,Retiree,,low,13.07,2023-09-08T13:43:01Z
CUST_004565,individual,retail,CA,Trader,,medium,42.12,2021-02-27T02:52:41Z
CUST_004566,business,small_business,HK,,4481,medium,65.7,2020-10-20T01:08:32Z
CUST_004567,individual,retail,HK,Trader,,low,10.19,2021-10-13T08:47:38Z
CUST_004568,individual,retail,CA,Teacher,,low,23.29,2025-03-23T04:24:14Z
CUST_004569,individual,affluent,BR,Retiree,,low,33.85,2021-12-04T20:48:45Z
CUST_004570,individual,affluent,DE,Engineer,,low,31.59,2020-10-01T04:31:50Z
CUST_004571,business,small_business,GB,,6211,low,27.51,2022-07-07T06:07:29Z
CUST_004572,individual,retail,ZA,Trader,,medium,48.93,2023-03-13T02:25:44Z
CUST_004573,individual,retail,BR,Engineer,,medium,63.32,2024-07-06T06:39:31Z
CUST_004574,individual,affluent,US,Retiree,,low,0.0,2022-09-18T05:17:33Z
